match_id,batting_team,bowling_team,batsman,Balls_Played,Total_Runs
68,Royal Challengers Bangalore,Kings XI Punjab,R Vinay Kumar,1,1
69,Deccan Chargers,Mumbai Indians,DB Ravi Teja,9,9
75,Kolkata Knight Riders,Royal Challengers Bangalore,AB Agarkar,8,6
86,Rajasthan Royals,Kings XI Punjab,LA Carseldine,9,16
87,Kolkata Knight Riders,Delhi Daredevils,BJ Hodge,19,10
102,Kings XI Punjab,Delhi Daredevils,S Sohal,12,3
112,Deccan Chargers,Royal Challengers Bangalore,TL Suman,12,12
12,Kolkata Knight Riders,Chennai Super Kings,SC Ganguly,21,12
140,Mumbai Indians,Deccan Chargers,Harbhajan Singh,18,49
165,Delhi Daredevils,Chennai Super Kings,G Gambhir,57,57
166,Kings XI Punjab,Deccan Chargers,SE Marsh,1,0
17,Delhi Daredevils,Royal Challengers Bangalore,MK Tiwary,9,11
171,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,16,27
177,Rajasthan Royals,Deccan Chargers,J Botha,47,67
193,Kochi Tuskers Kerala,Chennai Super Kings,BJ Hodge,14,19
208,Mumbai Indians,Rajasthan Royals,R Sathish,6,7
220,Deccan Chargers,Delhi Daredevils,DB Ravi Teja,9,2
224,Royal Challengers Bangalore,Kochi Tuskers Kerala,V Kohli,34,27
246,Kolkata Knight Riders,Mumbai Indians,R Bhatia,3,2
261,Royal Challengers Bangalore,Chennai Super Kings,SS Tiwary,6,8
279,Rajasthan Royals,Royal Challengers Bangalore,OA Shah,15,10
290,Delhi Daredevils,Rajasthan Royals,NV Ojha,3,11
3,Rajasthan Royals,Delhi Daredevils,DS Lehmann,2,1
305,Delhi Daredevils,Chennai Super Kings,IK Pathan,20,13
34,Rajasthan Royals,Delhi Daredevils,M Kaif,5,1
341,Kings XI Punjab,Kolkata Knight Riders,DA Miller,17,20
348,Rajasthan Royals,Royal Challengers Bangalore,SW Tait,3,1
363,Chennai Super Kings,Pune Warriors,S Badrinath,32,34
37,Chennai Super Kings,Mumbai Indians,MS Dhoni,37,43
39,Delhi Daredevils,Deccan Chargers,TM Dilshan,6,16
390,Rajasthan Royals,Sunrisers Hyderabad,SR Watson,21,11
397,Mumbai Indians,Rajasthan Royals,AT Rayudu,12,17
405,Kings XI Punjab,Rajasthan Royals,V Sehwag,8,2
409,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa,18,22
43,Mumbai Indians,Deccan Chargers,DJ Thornely,18,8
449,Delhi Daredevils,Mumbai Indians,KD Karthik,13,7
450,Kings XI Punjab,Rajasthan Royals,DA Miller,20,29
452,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,3,4
454,Rajasthan Royals,Mumbai Indians,BJ Hodge,16,29
455,Kolkata Knight Riders,Kings XI Punjab,Shakib Al Hasan,18,18
471,Chennai Super Kings,Mumbai Indians,BB McCullum,23,46
493,Mumbai Indians,Kings XI Punjab,AT Rayudu,1,4
551,Gujarat Lions,Sunrisers Hyderabad,DJ Bravo,22,18
565,Kolkata Knight Riders,Royal Challengers Bangalore,MK Pandey,38,50
570,Rising Pune Supergiants,Kings XI Punjab,SS Tiwary,16,17
70,Royal Challengers Bangalore,Delhi Daredevils,RV Uthappa,4,3
76,Mumbai Indians,Kings XI Punjab,SR Tendulkar,6,1
86,Rajasthan Royals,Kings XI Punjab,NV Ojha,51,68
9,Rajasthan Royals,Deccan Chargers,Kamran Akmal,9,12
93,Rajasthan Royals,Chennai Super Kings,SM Harwood,7,6
100,Royal Challengers Bangalore,Chennai Super Kings,R Vinay Kumar,2,6
12,Kolkata Knight Riders,Chennai Super Kings,WP Saha,16,27
120,Chennai Super Kings,Deccan Chargers,MS Dhoni,30,42
127,Deccan Chargers,Kings XI Punjab,Jaskaran Singh,3,3
140,Mumbai Indians,Deccan Chargers,KA Pollard,5,1
171,Mumbai Indians,Kolkata Knight Riders,R McLaren,2,0
200,Kings XI Punjab,Delhi Daredevils,DJ Hussey,10,20
229,Rajasthan Royals,Royal Challengers Bangalore,DH Yagnik,5,2
237,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,7,0
240,Rajasthan Royals,Mumbai Indians,SR Watson,49,89
245,Royal Challengers Bangalore,Chennai Super Kings,CH Gayle,9,8
25,Royal Challengers Bangalore,Kings XI Punjab,DW Steyn,3,1
254,Deccan Chargers,Chennai Super Kings,DT Christian,3,2
266,Kings XI Punjab,Kolkata Knight Riders,Harmeet Singh,6,14
27,Rajasthan Royals,Mumbai Indians,M Rawat,5,1
295,Kings XI Punjab,Rajasthan Royals,DJ Hussey,6,8
306,Rajasthan Royals,Pune Warriors,BJ Hodge,15,14
323,Delhi Daredevils,Kolkata Knight Riders,NV Ojha,9,9
327,Chennai Super Kings,Mumbai Indians,RA Jadeja,11,16
331,Mumbai Indians,Delhi Daredevils,RG Sharma,51,74
335,Sunrisers Hyderabad,Delhi Daredevils,GH Vihari,23,17
35,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,23,21
355,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,13,16
360,Pune Warriors,Delhi Daredevils,RV Uthappa,34,37
364,Sunrisers Hyderabad,Mumbai Indians,PA Reddy,9,7
379,Delhi Daredevils,Royal Challengers Bangalore,BJ Rohrer,29,32
406,Delhi Daredevils,Chennai Super Kings,MA Agarwal,7,2
408,Rajasthan Royals,Chennai Super Kings,PV Tambe,2,2
418,Sunrisers Hyderabad,Mumbai Indians,IK Pathan,1,1
442,Mumbai Indians,Rajasthan Royals,KA Pollard,12,14
462,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,43,53
470,Sunrisers Hyderabad,Rajasthan Royals,EJG Morgan,30,27
485,Kings XI Punjab,Sunrisers Hyderabad,MG Johnson,6,4
508,Mumbai Indians,Kolkata Knight Riders,LMP Simmons,16,14
516,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,29,26
532,Gujarat Lions,Sunrisers Hyderabad,RA Jadeja,16,14
555,Gujarat Lions,Kolkata Knight Riders,KD Karthik,29,51
576,Gujarat Lions,Sunrisers Hyderabad,SK Raina,5,1
64,Kolkata Knight Riders,Kings XI Punjab,CH Gayle,29,44
72,Chennai Super Kings,Deccan Chargers,ML Hayden,36,49
92,Deccan Chargers,Kings XI Punjab,HH Gibbs,13,13
100,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,10,13
13,Mumbai Indians,Deccan Chargers,MA Khote,10,7
148,Mumbai Indians,Deccan Chargers,KA Pollard,10,21
150,Royal Challengers Bangalore,Delhi Daredevils,A Mithun,4,5
178,Kochi Tuskers Kerala,Royal Challengers Bangalore,VVS Laxman,29,36
183,Royal Challengers Bangalore,Mumbai Indians,V Kohli,19,12
185,Kochi Tuskers Kerala,Pune Warriors,RV Gomez,19,26
191,Delhi Daredevils,Pune Warriors,Y Venugopal Rao,20,31
193,Chennai Super Kings,Kochi Tuskers Kerala,MS Dhoni,13,14
208,Mumbai Indians,Rajasthan Royals,AT Rayudu,14,11
221,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,49,107
24,Chennai Super Kings,Rajasthan Royals,M Muralitharan,3,0
24,Chennai Super Kings,Rajasthan Royals,S Badrinath,14,15
248,Royal Challengers Bangalore,Chennai Super Kings,MA Agarwal,5,10
284,Chennai Super Kings,Kings XI Punjab,MS Dhoni,4,1
289,Pune Warriors,Deccan Chargers,SPD Smith,27,47
309,Chennai Super Kings,Kolkata Knight Riders,SK Raina,10,8
325,Pune Warriors,Sunrisers Hyderabad,RV Uthappa,24,24
35,Royal Challengers Bangalore,Kings XI Punjab,J Arunkumar,3,1
38,Rajasthan Royals,Kings XI Punjab,M Rawat,19,23
386,Pune Warriors,Kolkata Knight Riders,AJ Finch,32,48
416,Royal Challengers Bangalore,Kings XI Punjab,PA Patel,7,2
451,Royal Challengers Bangalore,Chennai Super Kings,S Rana,6,5
475,Royal Challengers Bangalore,Mumbai Indians,CH Gayle,31,10
491,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,7,11
513,Sunrisers Hyderabad,Mumbai Indians,DW Steyn,11,19
525,Sunrisers Hyderabad,Kolkata Knight Riders,EJG Morgan,43,51
546,Rising Pune Supergiants,Mumbai Indians,SPD Smith,24,45
561,Royal Challengers Bangalore,Gujarat Lions,CH Gayle,13,6
571,Mumbai Indians,Gujarat Lions,RG Sharma,17,30
572,Sunrisers Hyderabad,Kolkata Knight Riders,DJ Hooda,2,2
61,Kings XI Punjab,Delhi Daredevils,KC Sangakkara,11,8
90,Chennai Super Kings,Kings XI Punjab,ML Hayden,58,89
10,Mumbai Indians,Kings XI Punjab,A Nehra,10,2
102,Kings XI Punjab,Delhi Daredevils,KC Sangakkara,48,43
110,Kings XI Punjab,Chennai Super Kings,SM Katich,13,8
116,Kolkata Knight Riders,Deccan Chargers,OA Shah,46,58
144,Rajasthan Royals,Delhi Daredevils,MJ Lumb,2,0
149,Kings XI Punjab,Kolkata Knight Riders,KC Sangakkara,22,38
150,Royal Challengers Bangalore,Delhi Daredevils,R Dravid,9,14
163,Kolkata Knight Riders,Chennai Super Kings,BB McCullum,4,0
165,Chennai Super Kings,Delhi Daredevils,JA Morkel,4,1
175,Mumbai Indians,Chennai Super Kings,KA Pollard,10,27
184,Chennai Super Kings,Kings XI Punjab,M Vijay,43,74
185,Kochi Tuskers Kerala,Pune Warriors,R Vinay Kumar,1,1
21,Deccan Chargers,Royal Challengers Bangalore,Y Venugopal Rao,12,26
221,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,32,27
223,Delhi Daredevils,Mumbai Indians,M Morkel,9,10
274,Royal Challengers Bangalore,Kings XI Punjab,AB McDonald,6,8
283,Mumbai Indians,Delhi Daredevils,RP Singh,1,1
288,Kolkata Knight Riders,Chennai Super Kings,DB Das,4,11
291,Kings XI Punjab,Royal Challengers Bangalore,AM Nayar,3,2
291,Kings XI Punjab,Royal Challengers Bangalore,N Saini,36,50
293,Chennai Super Kings,Deccan Chargers,F du Plessis,36,42
308,Royal Challengers Bangalore,Mumbai Indians,SS Tiwary,17,21
31,Royal Challengers Bangalore,Mumbai Indians,MV Boucher,15,18
325,Sunrisers Hyderabad,Pune Warriors,PA Reddy,31,27
327,Mumbai Indians,Chennai Super Kings,Harbhajan Singh,23,21
333,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,17,27
335,Sunrisers Hyderabad,Delhi Daredevils,A Mishra,14,16
339,Kings XI Punjab,Rajasthan Royals,P Awana,1,0
34,Delhi Daredevils,Rajasthan Royals,V Sehwag,21,17
344,Mumbai Indians,Rajasthan Royals,Harbhajan Singh,1,1
352,Pune Warriors,Royal Challengers Bangalore,AJ Finch,15,18
369,Delhi Daredevils,Sunrisers Hyderabad,KM Jadhav,4,3
375,Kolkata Knight Riders,Mumbai Indians,MS Bisla,19,17
382,Royal Challengers Bangalore,Kolkata Knight Riders,A Mithun,2,2
40,Mumbai Indians,Kolkata Knight Riders,RV Uthappa,8,9
423,Rajasthan Royals,Kolkata Knight Riders,AM Rahane,22,30
424,Delhi Daredevils,Chennai Super Kings,KP Pietersen,1,0
43,Mumbai Indians,Deccan Chargers,DJ Bravo,17,30
438,Kolkata Knight Riders,Mumbai Indians,MK Pandey,22,14
452,Sunrisers Hyderabad,Kolkata Knight Riders,KV Sharma,2,5
458,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,19,23
473,Kings XI Punjab,Kolkata Knight Riders,WP Saha,11,15
492,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,34,37
503,Mumbai Indians,Royal Challengers Bangalore,HH Pandya,4,8
516,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,9,12
533,Rising Pune Supergiants,Royal Challengers Bangalore,R Ashwin,1,0
536,Royal Challengers Bangalore,Gujarat Lions,KL Rahul,36,51
54,Mumbai Indians,Rajasthan Royals,RV Uthappa,9,3
56,Delhi Daredevils,Rajasthan Royals,Mohammad Asif,5,3
564,Mumbai Indians,Delhi Daredevils,KA Pollard,6,3
577,Royal Challengers Bangalore,Sunrisers Hyderabad,SR Watson,9,11
58,Rajasthan Royals,Chennai Super Kings,NK Patel,11,2
67,Rajasthan Royals,Kolkata Knight Riders,GC Smith,21,15
7,Deccan Chargers,Delhi Daredevils,Shahid Afridi,7,2
96,Deccan Chargers,Rajasthan Royals,DB Ravi Teja,3,7
98,Mumbai Indians,Kings XI Punjab,SR Tendulkar,29,41
116,Deccan Chargers,Kolkata Knight Riders,Anirudh Singh,14,14
120,Chennai Super Kings,Deccan Chargers,M Vijay,6,3
123,Chennai Super Kings,Kolkata Knight Riders,M Vijay,27,33
139,Chennai Super Kings,Rajasthan Royals,T Thushara,3,2
16,Kolkata Knight Riders,Mumbai Indians,DB Das,21,29
167,Royal Challengers Bangalore,Mumbai Indians,KP Pietersen,16,21
178,Kochi Tuskers Kerala,Royal Challengers Bangalore,RV Gomez,1,0
180,Kings XI Punjab,Pune Warriors,P Kumar,6,3
192,Rajasthan Royals,Kolkata Knight Riders,AL Menaria,19,21
208,Mumbai Indians,Rajasthan Royals,DJ Jacobs,16,15
209,Royal Challengers Bangalore,Pune Warriors,SS Tiwary,8,14
236,Pune Warriors,Deccan Chargers,JD Ryder,14,18
244,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,7,17
262,Pune Warriors,Kings XI Punjab,JD Ryder,12,7
266,Kolkata Knight Riders,Kings XI Punjab,MS Bisla,27,27
270,Pune Warriors,Royal Challengers Bangalore,SPD Smith,14,16
271,Kings XI Punjab,Kolkata Knight Riders,SE Marsh,30,33
313,Delhi Daredevils,Royal Challengers Bangalore,NV Ojha,12,13
326,Delhi Daredevils,Rajasthan Royals,MC Juneja,20,20
341,Kolkata Knight Riders,Kings XI Punjab,SP Narine,3,1
357,Rajasthan Royals,Sunrisers Hyderabad,AM Rahane,9,1
369,Delhi Daredevils,Sunrisers Hyderabad,DA Warner,15,8
400,Royal Challengers Bangalore,Delhi Daredevils,PA Patel,30,37
416,Kings XI Punjab,Royal Challengers Bangalore,DA Miller,22,26
436,Delhi Daredevils,Royal Challengers Bangalore,Mohammed Shami,1,1
451,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,18,18
453,Kings XI Punjab,Delhi Daredevils,V Sehwag,8,9
456,Mumbai Indians,Chennai Super Kings,Harbhajan Singh,2,7
490,Rajasthan Royals,Mumbai Indians,SPD Smith,22,23
501,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,11,17
505,Sunrisers Hyderabad,Kings XI Punjab,EJG Morgan,7,17
53,Kings XI Punjab,Kolkata Knight Riders,SE Marsh,32,40
533,Rising Pune Supergiants,Royal Challengers Bangalore,SPD Smith,4,4
538,Mumbai Indians,Kings XI Punjab,RG Sharma,2,0
542,Gujarat Lions,Rising Pune Supergiants,BB McCullum,24,43
56,Delhi Daredevils,Rajasthan Royals,G Gambhir,17,11
569,Sunrisers Hyderabad,Delhi Daredevils,Yuvraj Singh,11,10
60,Royal Challengers Bangalore,Rajasthan Royals,P Kumar,10,8
65,Deccan Chargers,Royal Challengers Bangalore,Y Venugopal Rao,13,9
71,Rajasthan Royals,Kings XI Punjab,AD Mascarenhas,2,4
72,Chennai Super Kings,Deccan Chargers,SK Raina,20,25
79,Mumbai Indians,Kolkata Knight Riders,Harbhajan Singh,8,6
111,Delhi Daredevils,Mumbai Indians,R Bhatia,7,2
120,Deccan Chargers,Chennai Super Kings,AC Gilchrist,20,38
143,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,20,14
144,Delhi Daredevils,Rajasthan Royals,KD Karthik,38,69
161,Deccan Chargers,Royal Challengers Bangalore,TL Suman,1,0
185,Pune Warriors,Kochi Tuskers Kerala,Yuvraj Singh,13,8
189,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,56,83
197,Kings XI Punjab,Rajasthan Royals,AC Gilchrist,17,28
20,Chennai Super Kings,Delhi Daredevils,PA Patel,21,21
231,Kochi Tuskers Kerala,Kings XI Punjab,OA Shah,13,23
276,Delhi Daredevils,Pune Warriors,M Morkel,1,1
281,Mumbai Indians,Kings XI Punjab,Harbhajan Singh,2,0
289,Deccan Chargers,Pune Warriors,PA Patel,1,0
321,Delhi Daredevils,Chennai Super Kings,DPMD Jayawardene,41,55
337,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,25,33
343,Sunrisers Hyderabad,Pune Warriors,CL White,1,0
356,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,6,8
371,Chennai Super Kings,Mumbai Indians,DJ Bravo,7,9
375,Kolkata Knight Riders,Mumbai Indians,JH Kallis,26,24
391,Kings XI Punjab,Mumbai Indians,M Vohra,8,20
446,Kings XI Punjab,Mumbai Indians,R Dhawan,9,14
453,Delhi Daredevils,Kings XI Punjab,MA Agarwal,5,2
457,Chennai Super Kings,Kings XI Punjab,F du Plessis,1,0
463,Royal Challengers Bangalore,Kolkata Knight Riders,KD Karthik,8,6
47,Mumbai Indians,Kings XI Punjab,RV Uthappa,13,9
492,Chennai Super Kings,Sunrisers Hyderabad,MS Dhoni,16,20
500,Mumbai Indians,Chennai Super Kings,PA Patel,32,45
508,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,21,25
517,Chennai Super Kings,Mumbai Indians,DJ Bravo,6,9
545,Kings XI Punjab,Gujarat Lions,DA Miller,27,31
554,Mumbai Indians,Sunrisers Hyderabad,JJ Bumrah,9,6
564,Delhi Daredevils,Mumbai Indians,A Mishra,5,1
574,Royal Challengers Bangalore,Gujarat Lions,V Kohli,2,0
69,Mumbai Indians,Deccan Chargers,AM Nayar,6,10
71,Rajasthan Royals,Kings XI Punjab,RJ Quiney,8,7
75,Kolkata Knight Riders,Royal Challengers Bangalore,BB McCullum,1,0
83,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,17,22
93,Rajasthan Royals,Chennai Super Kings,LA Carseldine,8,9
104,Kolkata Knight Riders,Deccan Chargers,DJ Hussey,18,43
108,Delhi Daredevils,Royal Challengers Bangalore,MF Maharoof,13,18
124,Delhi Daredevils,Mumbai Indians,A Mishra,5,3
129,Mumbai Indians,Royal Challengers Bangalore,Z Khan,9,23
140,Mumbai Indians,Deccan Chargers,R McLaren,16,13
163,Kolkata Knight Riders,Chennai Super Kings,AB Agarkar,5,9
204,Delhi Daredevils,Royal Challengers Bangalore,DA Warner,12,7
230,Delhi Daredevils,Chennai Super Kings,DA Warner,25,21
233,Mumbai Indians,Deccan Chargers,AC Blizzard,7,1
238,Kochi Tuskers Kerala,Chennai Super Kings,BB McCullum,40,33
262,Pune Warriors,Kings XI Punjab,R Sharma,4,2
288,Chennai Super Kings,Kolkata Knight Riders,DJ Bravo,14,12
314,Rajasthan Royals,Deccan Chargers,SP Goswami,3,3
366,Kings XI Punjab,Chennai Super Kings,Gurkeerat Singh,1,0
390,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,7,5
408,Chennai Super Kings,Rajasthan Royals,BB McCullum,11,6
408,Rajasthan Royals,Chennai Super Kings,DS Kulkarni,19,28
411,Mumbai Indians,Chennai Super Kings,Z Khan,3,7
440,Chennai Super Kings,Royal Challengers Bangalore,MS Dhoni,6,7
447,Royal Challengers Bangalore,Kolkata Knight Riders,AB de Villiers,13,13
47,Mumbai Indians,Kings XI Punjab,SD Chitnis,6,15
476,Delhi Daredevils,Kolkata Knight Riders,SS Iyer,26,31
485,Kings XI Punjab,Sunrisers Hyderabad,DA Miller,14,15
492,Sunrisers Hyderabad,Chennai Super Kings,MC Henriques,9,19
497,Mumbai Indians,Delhi Daredevils,Harbhajan Singh,4,5
506,Chennai Super Kings,Delhi Daredevils,P Negi,8,5
531,Mumbai Indians,Royal Challengers Bangalore,JC Buttler,14,28
540,Delhi Daredevils,Gujarat Lions,CH Morris,33,82
546,Mumbai Indians,Rising Pune Supergiants,JC Buttler,17,27
547,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,30,60
560,Mumbai Indians,Kings XI Punjab,AT Rayudu,3,0
570,Rising Pune Supergiants,Kings XI Punjab,MS Dhoni,36,64
71,Rajasthan Royals,Kings XI Punjab,M Rawat,6,4
76,Mumbai Indians,Kings XI Punjab,DJ Bravo,22,15
92,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,13,18
99,Delhi Daredevils,Deccan Chargers,R Bhatia,1,0
126,Delhi Daredevils,Chennai Super Kings,TM Dilshan,25,15
128,Kolkata Knight Riders,Rajasthan Royals,OA Shah,18,19
130,Deccan Chargers,Delhi Daredevils,WPUJC Vaas,2,3
146,Royal Challengers Bangalore,Kings XI Punjab,CL White,3,6
149,Kings XI Punjab,Kolkata Knight Riders,Yuvraj Singh,16,33
154,Delhi Daredevils,Kolkata Knight Riders,KD Karthik,17,20
158,Kolkata Knight Riders,Royal Challengers Bangalore,MK Tiwary,2,0
175,Mumbai Indians,Chennai Super Kings,Z Khan,3,1
176,Kolkata Knight Riders,Chennai Super Kings,R Bhatia,1,0
180,Kings XI Punjab,Pune Warriors,AC Gilchrist,3,1
196,Kolkata Knight Riders,Kochi Tuskers Kerala,G Gambhir,5,3
196,Kolkata Knight Riders,Kochi Tuskers Kerala,R Bhatia,9,10
222,Kolkata Knight Riders,Chennai Super Kings,MK Tiwary,13,15
223,Mumbai Indians,Delhi Daredevils,AT Rayudu,40,59
233,Mumbai Indians,Deccan Chargers,TL Suman,15,14
243,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,31,31
250,Kolkata Knight Riders,Delhi Daredevils,JH Kallis,4,4
258,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,39,64
266,Kings XI Punjab,Kolkata Knight Riders,SE Marsh,7,1
287,Mumbai Indians,Deccan Chargers,AT Rayudu,16,19
289,Pune Warriors,Deccan Chargers,RV Uthappa,18,26
296,Chennai Super Kings,Mumbai Indians,SK Raina,23,36
297,Royal Challengers Bangalore,Deccan Chargers,CH Gayle,23,26
30,Rajasthan Royals,Deccan Chargers,GC Smith,43,40
319,Delhi Daredevils,Kolkata Knight Riders,NV Ojha,28,28
33,Kolkata Knight Riders,Deccan Chargers,Salman Butt,4,4
334,Rajasthan Royals,Pune Warriors,BJ Hodge,20,22
361,Rajasthan Royals,Royal Challengers Bangalore,BJ Hodge,18,32
362,Mumbai Indians,Kings XI Punjab,DR Smith,33,33
373,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,51,93
394,Kolkata Knight Riders,Sunrisers Hyderabad,P Dogra,8,5
399,Mumbai Indians,Kolkata Knight Riders,CJ Anderson,8,2
40,Kolkata Knight Riders,Mumbai Indians,LR Shukla,4,0
433,Royal Challengers Bangalore,Rajasthan Royals,VH Zol,14,16
449,Mumbai Indians,Delhi Daredevils,MEK Hussey,33,56
49,Kings XI Punjab,Deccan Chargers,PP Chawla,10,16
49,Kings XI Punjab,Deccan Chargers,Yuvraj Singh,18,17
50,Delhi Daredevils,Mumbai Indians,S Dhawan,30,27
511,Kolkata Knight Riders,Rajasthan Royals,Shakib Al Hasan,14,13
558,Royal Challengers Bangalore,Mumbai Indians,Sachin Baby,13,25
56,Delhi Daredevils,Rajasthan Royals,S Dhawan,13,5
64,Kings XI Punjab,Kolkata Knight Riders,IK Pathan,17,32
11,Royal Challengers Bangalore,Rajasthan Royals,R Vinay Kumar,1,1
110,Chennai Super Kings,Kings XI Punjab,JDP Oram,22,17
115,Royal Challengers Bangalore,Deccan Chargers,MV Boucher,6,5
139,Chennai Super Kings,Rajasthan Royals,SK Raina,13,14
140,Deccan Chargers,Mumbai Indians,MD Mishra,13,13
161,Deccan Chargers,Royal Challengers Bangalore,B Sumanth,4,6
169,Kings XI Punjab,Chennai Super Kings,DPMD Jayawardene,9,21
178,Kochi Tuskers Kerala,Royal Challengers Bangalore,DPMD Jayawardene,19,18
18,Deccan Chargers,Kings XI Punjab,AC Gilchrist,6,6
181,Kolkata Knight Riders,Deccan Chargers,MS Bisla,21,19
201,Deccan Chargers,Mumbai Indians,B Chipli,9,6
206,Deccan Chargers,Kochi Tuskers Kerala,DB Ravi Teja,5,8
216,Deccan Chargers,Kolkata Knight Riders,KC Sangakkara,2,0
221,Kings XI Punjab,Royal Challengers Bangalore,KD Karthik,15,20
227,Pune Warriors,Deccan Chargers,MK Pandey,42,49
247,Mumbai Indians,Royal Challengers Bangalore,JEC Franklin,17,16
248,Royal Challengers Bangalore,Chennai Super Kings,Z Khan,21,21
253,Delhi Daredevils,Royal Challengers Bangalore,AJ Finch,24,25
255,Rajasthan Royals,Kolkata Knight Riders,BJ Hodge,29,44
279,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,16,16
285,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,4,7
29,Royal Challengers Bangalore,Kolkata Knight Riders,J Arunkumar,18,22
317,Deccan Chargers,Royal Challengers Bangalore,JP Duminy,53,74
320,Chennai Super Kings,Mumbai Indians,SK Raina,1,0
331,Delhi Daredevils,Mumbai Indians,UBT Chand,1,0
382,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,37,33
383,Rajasthan Royals,Chennai Super Kings,R Dravid,28,22
419,Kolkata Knight Riders,Chennai Super Kings,JH Kallis,6,4
